"Director"	"Year"	"AvgAS"	"AvgCS"
"Charles Jarrott"	1969	60.5713012477718	60.8266488413547
"Charles Jarrott"	1980	60.5639198218263	60.8173719376392
"Charles Jarrott"	1981	60.5658949243099	60.8014247551202
"Charles Kaufman"	1980	60.555852247441	60.7943925233645
"Charles Lamont"	1951	60.557384341637	60.8029359430605
"Charles Lamont"	1955	60.5522454424189	60.7879057358826
"Charles Lane"	1989	60.5577777777778	60.8053333333333
"Charles Lane"	1991	60.5424255886273	60.7974233673923
"Charles Laughton"	1955	60.5555062166963	60.8139431616341
"Charles Lippincott"	1999	60.5570350643586	60.8202396804261
"Charles Martin Smith"	1993	60.5430346051464	60.8021295474712
"Charles Martin Smith"	1997	60.5330376940133	60.7951219512195
"Charles Martin Smith"	2003	60.540780141844	60.8062943262411
"Charles Martin Smith"	2008	60.5396544085069	60.8028356225078
"Charles Martin Smith"	2014	60.5447298494243	60.8051372896368
"Charles Matthau"	1996	60.5422753430722	60.8003541389996
"Charles Murray"	2013	60.5530973451327	60.8030973451327
"Charles Officer"	2009	60.5608137992039	60.8115877930119
"Charles Oliver"	2008	60.55216622458	60.8037135278515
"Charles Randolph-Wright"	2005	60.5576668139638	60.7927529827662
"Charles Robert Carner"	2008	60.5507950530035	60.767667844523
"Charles Rogers"	1934	60.5584988962472	60.7849889624724
"Charles Rogers"	2015	60.5529567519859	60.7965578111209
"Charles Russell"	1988	60.5505072783414	60.7966475518306
"Charles S. Dutton"	2004	60.5361552028219	60.7751322751323
"Charles Shyer"	1987	60.5368003525782	60.7831643895989
"Charles Shyer"	1991	60.5409691629956	60.7876651982379
"Charles Shyer"	1994	60.5284015852048	60.7697049757816
"Charles Shyer"	1995	60.5281690140845	60.7640845070423
"Charles Shyer"	1998	60.5323361196656	60.7751869775627
"Charles Shyer"	2001	60.5241864555849	60.7550571679859
"Charles Shyer"	2004	60.52	60.7498901098901
"Charles Stone III"	2002	60.5384277558191	60.7553798858147
"Charles Stone III"	2004	60.5245829675154	60.7524143985953
"Charles Stone III"	2015	60.5155770074594	60.7433084686266
"Charles Stone III"	2017	60.5087719298246	60.7276315789474
"Charles Sturridge"	1988	60.5028496273564	60.722928540114
"Charles Sturridge"	1994	60.5	60.7234881682734
"Charles Sturridge"	1997	60.5024091108191	60.7196671046868
"Charles Sturridge"	2006	60.5035026269702	60.7338003502627
"Charles T. Kanganis"	1994	60.4945295404814	60.7137855579869
"Charles T. Kanganis"	1996	60.4864391951006	60.6968503937008
"Charles T. Kanganis"	1999	60.4796676869261	60.6777437691299
"Charles Vidor"	1932	60.4763986013986	60.6896853146853
"Charles Vidor"	1944	60.4805591961555	60.7042376583661
"Charles Vidor"	1946	60.492576419214	60.7200873362445
"Charles Vidor"	1952	60.4989087734614	60.728502837189
"Charles Vidor"	1955	60.5052356020942	60.7312390924956
"Charles Vidor"	1957	60.4945486262538	60.7047535979067
"Charles Vidor"	1960	60.4864864864865	60.7131647776809
"Charles Walters"	1948	60.4976034858388	60.7259259259259
"Charles Walters"	1949	60.5017421602787	60.7273519163763
"Charles Walters"	1953	60.5106660861994	60.7444492816717
"Charles Walters"	1955	60.5087032201915	60.7471714534378
"Charles Walters"	1956	60.5184862983906	60.755980861244
"Charles Walters"	1960	60.5182608695652	60.7586956521739
"Charles Walters"	1964	60.522381573229	60.7648848326814
"Charles Walters"	1966	60.5264986967854	60.7819287576021
"Charles Winkler"	2009	60.5075987841945	60.7729049066435
"Charlie Ahearn"	2013	60.5190972222222	60.78515625
"Charlie Ahearne"	2013	60.5305856832972	60.7973969631236
"Charlie Bean"	2017	60.5242844752819	60.794882914137
"Charlie Kaufman"	2008	60.5288253142609	60.7984395318596
"Charlie Lyne"	2014	60.5212305025996	60.8054592720971
"Charlie McDowell"	2014	60.5279341706366	60.8137721957557
"Charlie Paul"	2014	60.5277056277056	60.8147186147186
"Charlie Peters"	1997	60.5305062743401	60.8026828212895
"Charlie Siskel"	2014	60.5428200692042	60.8174740484429
"Charlie Stratton"	2014	60.5317769130999	60.808906182447
"Charlotte Gainsbourg"	2007	60.5354364736387	60.8141745894555
"Charlotte Mitchell Zwerin"	1968	60.5473002159827	60.831101511879
"Charlotte Mitchell Zwerin"	1970	60.5604490500864	60.8480138169257
"Charlotte Mitchell Zwerin"	1988	60.5727233491584	60.8575744497195
"Chaz Thorne"	2007	60.5621225194133	60.8455565142364
"Chazz Palminteri"	2004	60.5567054764985	60.8313928417421
"Chen Daming"	2011	60.5426724137931	60.8051724137931
"Chen Jin"	2011	60.5364067212408	60.7962085308057
"Chen Kai Ge"	1998	60.5439276485788	60.8049095607235
"Chen Kuo-fu"	2002	60.5368058544985	60.8045630650021
"Chen Shi-Zheng"	2008	60.5279690189329	60.7956110154905
"Cheri Pugh"	2006	60.5337634408602	60.8081720430107
"Cherie Nowlan"	2007	60.5288048151333	60.8043852106621
"Cherien Dabis"	2009	60.5350236355823	60.8156424581006
"Cherien Dabis"	2014	60.5283505154639	60.8152920962199
"Cheryl Dunye"	1997	60.5255474452555	60.8321167883212
"Cheryl Hines"	2009	60.5103004291845	60.8154506437768
"Chi-kin Kwok"	2014	60.5139425139425	60.8296868296868
"Chia-Liang Liu"	1994	60.5257289879931	60.8391938250429
"Chiara Clemente"	2008	60.5250750107158	60.845263609087
"Chiemi Karasawa"	2014	60.5329905741217	60.8611825192802
"Chloé Zhao"	2016	60.5340471092077	60.8736616702355
"Choi Dong-hun"	2012	60.5385273972603	60.8762842465753
"Choi Yang-Il"	2012	60.5472828412495	60.8848951647411
"Choo Chang-Min"	2012	60.5590248075278	60.901625320787
"Chris Angel"	2002	60.5429670799487	60.8841385207354
"Chris Baugh"	2017	60.5461538461538	60.9008547008547
"Chris Bell"	2008	60.5544639043144	60.9158479282358
"Chris Brown"	2011	60.564047822374	60.9184457728437
"Chris Browne"	1999	60.5757575757576	60.9014084507042
"Chris Browne"	2005	60.5819112627986	60.9142491467577
"Chris Buck"	1999	60.5880597014925	60.9257995735608
"Chris Buck"	2007	60.5920716112532	60.9335038363171
"Chris Buck"	2013	60.6024712398807	60.9458883681295
"Chris Butler"	2012	60.6073253833049	60.9569846678024
"Chris Carter"	2008	60.5951468710089	60.9442315879097
"Chris Chan Lee"	2006	60.5808510638298	60.9314893617021
"Chris Columbus"	1987	60.5848575074436	60.9387494683114
"Chris Columbus"	1990	60.5926870748299	60.9392006802721
"Chris Columbus"	1992	60.5928601784955	60.9260518487038
"Chris Columbus"	1993	60.5998300764656	60.9303313508921
"Chris Columbus"	1995	60.5898089171975	60.9154989384289
"Chris Columbus"	1998	60.5959252971138	60.9083191850594
"Chris Columbus"	1999	60.594823928723	60.8977513788714
"Chris Columbus"	2001	60.6039016115352	60.9058524173028
"Chris Columbus"	2002	60.6121237812633	60.9147944044086
"Chris Columbus"	2005	60.6216101694915	60.9084745762712
"Chris Columbus"	2009	60.6094875052944	60.8886065226599
"Chris Columbus"	2010	60.606265876376	60.8835732430144
"Chris Columbus"	2015	60.6000846381718	60.8650021159543
"Chris Delaporte"	2004	60.5922165820643	60.8422165820643
"Chris Dowling"	2015	60.5983086680761	60.8359408033827
"Chris Eigeman"	2008	60.5917159763314	60.8355874894336
"Chris Eska"	2014	60.5965356991973	60.8487536966624
"Chris Evans"	2015	60.5941722972973	60.8319256756757
"Chris Eyre"	1998	60.6032081046855	60.8425495989869
"Chris Eyre"	2002	60.6130801687764	60.8417721518987
"Chris Eyre"	2012	60.6018557570645	60.8338253901307
"Chris Fiore"	2000	60.6117200674536	60.8212478920742
"Chris Fisher"	2006	60.6038769490097	60.8044669195112
"Chris Fisher"	2009	60.5859309182814	60.7843302443134
"Chris Fisher"	2012	60.5734736842105	60.768
"Chris Ford"	2008	60.5719696969697	60.7760942760943
"Chris Gerolmo"	1995	60.5826672275978	60.7867059318469
"Chris Gorak"	2011	60.5677039529016	60.7661900756939
"Chris Graham"	2006	60.5754518705338	60.7755359394704
"Chris Hegedus"	1968	60.5878151260504	60.7920168067227
"Chris Hegedus"	1993	60.5972280554389	60.8063838723226
"Chris Hegedus"	2001	60.6024349286314	60.8194794290512
"Chris Hegedus"	2003	60.6017624842635	60.819555182543
"Chris Hegedus"	2010	60.6052852348993	60.8301174496644
"Chris Hicky"	2017	60.6125786163522	60.8381551362683
"Chris Hopewell"	2014	60.6018440905281	60.8256496227997
"Chris James Thompson"	2013	60.5932132383745	60.8269794721408
"Chris Kenneally"	2012	60.6038525963149	60.8400335008375
"Chris Kentis"	2004	60.5918794474676	60.8447048974466
"Chris Kentis"	2012	60.5790794979079	60.8372384937239
"Chris Koch"	2000	60.564617314931	60.8235048097031
"Chris Koch"	2003	60.5539297658863	60.808110367893
"Chris Kraus"	2007	60.5641454241538	60.8140409527789
"Chris Lofing"	2015	60.5480367585631	60.7953216374269
"Chris Lowell"	2014	60.5536534446764	60.7966597077244
"Chris Marker"	1963	60.5667779632721	60.8096828046745
"Chris Marker"	2014	60.5644555694618	60.8260325406758
"Chris Mason Johnson"	2009	60.54670558799	60.8215179316097
"Chris McKay"	2017	60.5548145060442	60.8336807002918
"Chris Menges"	1994	60.56125	60.85
"Chris Messina"	2015	60.5535193669304	60.8550603915035
"Chris Metzler"	2004	60.563696919234	60.8696919233972
"Chris Metzler"	2011	60.5738660008323	60.885975863504
"Chris Miller"	2007	60.5702995008319	60.8777038269551
"Chris Miller"	2009	60.5746361746362	60.8885654885655
"Chris Miller"	2011	60.5773067331671	60.8981712385702
"Chris Morahan"	1986	60.5791441628583	60.9061071873702
"Chris Moukarbel"	2014	60.5851328903655	60.922342192691
"Chris Moukarbel"	2017	60.5931921959319	60.9265255292653
"Chris Nahon"	2001	60.596265560166	60.9224066390042
"Chris Nahon"	2009	60.584819576939	60.9070924927416
"Chris Nash"	2014	60.575456053068	60.9137645107794
"Chris Nelius"	2013	60.5793617903025	60.9258184832159
"Chris Nelson"	2013	60.5604805302403	60.9121789560895
"Chris Nelson"	2014	60.5511387163561	60.8993788819876
"Chris Noonan"	1995	60.5538079470199	60.914321192053
"Chris Noonan"	2007	60.5568887050062	60.9164253206454
"Chris Paine"	2006	60.566170388751	60.9280397022332
"Chris Paine"	2011	60.570070276974	60.9322033898305
"Chris Peckover"	2017	60.5727272727273	60.9425619834711
"Chris Prynoski"	1996	60.5762081784387	60.9471292854193
"Chris Renaud"	2012	60.5772089182494	60.9442609413708
"Chris Renaud"	2013	60.5872884853487	60.9496491952125
"Chris Renaud"	2016	60.5878712871287	60.9554455445545
"Chris Roberts"	1999	60.5727835051546	60.9344329896907
"Chris Robinson"	2006	60.583264633141	60.9348722176422
"Chris Rock"	2003	60.5772558714462	60.9221260815822
"Chris Rock"	2007	60.5691927512356	60.9048599670511
"Chris Rock"	2014	60.5706051873199	60.9151914368053
"Chris Sanders"	2002	60.577366255144	60.9255144032922
"Chris Sanders"	2013	60.5841217605923	60.9300699300699
"Chris Sievernich"	1980	60.5879934210526	60.9309210526316
"Chris Simon"	2014	60.5939169749281	60.9350595972051
"Chris Siverston"	2007	60.5792933442892	60.9129005751849
"Chris Sivertson"	2007	60.564681724846	60.8907597535934
"Chris Sivertson"	2008	60.5648604269294	60.8986042692939
"Chris Sivertson"	2014	60.5539597866229	60.8941321296676
"Chris Smith"	1999	60.5660377358491	60.9077112387203
"Chris Smith"	2004	60.5682656826568	60.9171791717917
"Chris Smith"	2008	60.5729508196721	60.9315573770492
"Chris Smith"	2009	60.5825481360098	60.9405981155264
"Chris Smith"	2017	60.5937755937756	60.9553644553645
"Chris Stokes"	2004	60.5972165370446	60.9369627507163
"Chris Terrio"	2005	60.6027004909984	60.9382160392799
"Chris von Hoffmann"	2017	60.5820040899795	60.9312883435583
"Chris Walas"	1989	60.5666394112837	60.9174161896975
"Chris Wedge"	2005	60.5635472006539	60.91826726604
"Chris Wedge"	2013	60.5653594771242	60.9199346405229
"Chris Wedge"	2017	60.5614536545529	60.9073091057574
"Chris Weitz"	2001	60.5530612244898	60.890612244898
"Chris Weitz"	2002	60.5507955936353	60.9037127702978
"Chris Weitz"	2007	60.5469004893964	60.8960032626427
"Chris Weitz"	2009	60.5466775377089	60.8825927435793
"Chris Weitz"	2011	60.5541972290139	60.8924205378973
"Chris Wilcha"	2013	60.562932790224	60.9038696537678
"Chris Williams (IX)"	2008	60.567996742671	60.9153094462541
"Chris Williams (IX)"	2016	60.5795685795686	60.9295889295889
"Christian Alvart"	2007	60.5838079739626	60.9312449145647
"Christian Alvart"	2009	60.5786905246035	60.918259455063
"Christian Alvart"	2010	60.569918699187	60.9020325203252
"Christian Bauer"	2006	60.573344169037	60.9179195449004
"Christian Blackwood"	1988	60.5848903330626	60.9268887083672
"Christian Camargo"	2014	60.5757206658546	60.9021518473406
"Christian Cantamessa"	2015	60.5608766233766	60.8843344155844
"Christian Carion"	2006	60.5724137931035	60.8896551724138
"Christian Carion"	2010	60.5786699107867	60.8998377939984
"Christian Carion"	2016	60.5743818402918	60.8921767328739
"Christian Charles"	2002	60.5777957860616	60.8987034035656
"Christian Charles"	2007	60.5714864317537	60.8764682057513
"Christian Desmares"	2016	60.5777327935223	60.8906882591093
"Christian Ditter"	2015	60.5787130716309	60.8785916632942
"Christian Ditter"	2016	60.5732200647249	60.8729773462783
"Christian Duguay"	1992	60.5600485240598	60.8483623129802
"Christian Duguay"	1996	60.5537590945837	60.8358932902183
"Christian Duguay"	1997	60.5539393939394	60.8355555555556
"Christian Duguay"	2000	60.5440226171244	60.8174474959612
"Christian Duguay"	2002	60.5304804198627	60.7957206297941
"Christian E. Christiansen"	2011	60.5169491525424	60.772800645682
"Christian Ford"	2000	60.4965711980637	60.7527228721259
"Christian Johnston"	2004	60.4971774193548	60.7366935483871
"Christian Keller Sarmiento"	2015	60.4997984683595	60.7525191455058
"Christian Larson"	2014	60.508460918614	60.7566478646253
"Christian Nyby"	1951	60.5134917438582	60.7676198147402
"Christian Petzold"	2008	60.5090543259557	60.7867203219316
"Christian Petzold"	2012	60.5152855993564	60.7996781979083
"Christian Petzold"	2015	60.5223160434258	60.8146361077604
"Christian Sesma"	2016	60.5289389067524	60.7970257234727
"Christian Tureaud"	2014	60.5371635194857	60.8015267175573
"Christian Tureaud"	2016	60.5401606425703	60.8116465863454
"Christian Tureaud"	2017	60.5487755921317	60.7952629466078
"Christiane Cegavske"	2006	60.5557784911718	60.8073836276083
"Christina Alexandra Voros"	2014	60.5531488166867	60.8174889691135
"Christine Cynn"	2013	60.5629510825982	60.831595829992
"Christine Jeffs"	2009	60.5635270541082	60.8364729458918
"Christine Lahti"	2002	60.5697115384615	60.8333333333333
"Christine Yoo"	2013	60.5710853023628	60.8221866239487
"Christoffer Boe"	2007	60.5804643714972	60.8326661329063
"Christophe Barratier"	2005	60.593037214886	60.8359343737495
"Christophe Barratier"	2009	60.5916	60.8368
"Christophe Barratier"	2012	60.5841663334666	60.8228708516593
"Christophe Gans"	2006	60.5847322142286	60.8101518784972
"Christophe Gans"	2016	60.5817019576508	60.7990411506193
"Christophe Honoré"	2008	60.587624750499	60.7944111776447
"Christophe Honoré"	2010	60.5810055865922	60.7901037509976
"Christophe Honoré"	2012	60.5747905863582	60.7877941763063
"Christophe Lourdelet"	2016	60.5797448165869	60.7922647527911
"Christophe Van Rompæy"	2008	60.5874850538063	60.8047030689518
"Christopher Bessette"	2012	60.5840637450199	60.7804780876494
"Christopher Browne"	1999	60.594982078853	60.7646356033453
"Christopher Browne"	2005	60.6007165605096	60.7766719745223
"Christopher Cain"	1984	60.5921209709511	60.7843215280541
"Christopher Cain"	1987	60.5883054892601	60.7800318217979
"Christopher Cain"	1988	60.5944333996024	60.772564612326
"Christopher Cain"	1992	60.6065182829889	60.7635135135135
"Christopher Cain"	1994	60.5919745729042	60.7421533571712
"Christopher Cain"	1995	60.5841938046068	60.72597299444
"Christopher Cain"	1997	60.5744342993251	60.7034537514887
"Christopher Cain"	2007	60.5694444444444	60.6845238095238
"Christopher Coppola"	1993	60.5553351844506	60.6604522015073
"Christopher Crowe"	1992	60.54520222046	60.6463124504362
"Christopher Denham"	2015	60.5303210463734	60.645263575109
"Christopher Doyle"	2007	60.5396196513471	60.655705229794
"Christopher Erskin"	2004	60.5326732673267	60.6340594059406
"Christopher Folino"	2014	60.5391923990499	60.6417260490895
"Christopher Fuller"	2006	60.5251286110012	60.6450336367234
"Christopher Guest"	1989	60.5185917721519	60.6570411392405
"Christopher Guest"	1996	60.5306445235271	60.6690391459075
"Christopher Guest"	1998	60.5320158102767	60.6482213438735
"Christopher Guest"	2000	60.5432635322007	60.6613986566574
"Christopher Guest"	2003	60.5489731437599	60.6718009478673
"Christopher Guest"	2006	60.5420450059218	60.6679826292933
"Christopher Guest"	2016	60.5323599052881	60.663772691397
"Christopher Hampton"	1995	60.538067061144	60.6615384615385
"Christopher Hampton"	2004	60.5425867507886	60.6498422712934
"Christopher Hlad"	2010	60.5498620417816	60.653921955065
"Christopher Hughes"	1993	60.558707643814	60.6674546887313
"Christopher K. Long"	2005	60.5533674675069	60.6632532493107
"Christopher Kenneally"	2012	60.5633858267717	60.6755905511811
"Christopher Landon"	2011	60.5529319165683	60.6631247540338
"Christopher Landon"	2014	60.5424862313139	60.6542092840283
"Christopher Landon"	2015	60.5375540699961	60.6476602438065
"Christopher Landon"	2017	60.5393081761006	60.6517295597484
"Christopher Livingston"	1999	60.5222003929273	60.6404715127701
"Christopher Long"	2005	60.5168892380204	60.6362922230951
"Christopher Lowell"	2014	60.5221829603455	60.6376128778956
"Christopher MacBride"	2013	60.5227629513344	60.6475667189953
"Christopher McQuarrie"	2000	60.5264809729306	60.6426049431149
"Christopher McQuarrie"	2012	60.5290196078431	60.643137254902
"Christopher McQuarrie"	2015	60.5393963151705	60.65582124657
"Christopher Menaul"	2014	60.5266457680251	60.6449843260188
"Christopher Miller"	2009	60.5307481394438	60.6553074813944
"Christopher Miller"	2012	60.5391542678152	60.664839467502
"Christopher Miller"	2014	60.5455968688845	60.6743639921722
"Christopher Morahan"	1986	60.5473395931142	60.6819248826291
"Christopher Morris IV"	2010	60.5545561204537	60.6902620258115
"Christopher N. Rowley"	2006	60.5476935105551	60.682173573104
"Christopher Neil"	2012	60.5392731535756	60.6658851113716
"Christopher Nelson"	2013	60.521484375	60.653125
"Christopher Nelson"	2014	60.51269035533	60.6411557985162
"Christopher Nolan"	1999	60.5222482435597	60.6483216237315
"Christopher Nolan"	2002	60.5286773312524	60.6605540382364
"Christopher Nolan"	2005	60.5417316692668	60.6696567862715
"Christopher Nolan"	2006	60.5539961013645	60.6752436647173
"Christopher Nolan"	2008	60.5670303975058	60.6882307092751
"Christopher Nolan"	2012	60.5784962991819	60.69848071679
"Christopher Nolan"	2014	60.5880062305296	60.702492211838
"Christopher Nolan"	2017	60.5959517321915	60.7146749708058
"Christopher Pomerenke"	2010	60.6027237354086	60.7186770428016
"Christopher Reeve"	2006	60.5962660443407	60.7110073901206
"Christopher Rowley"	2006	60.5894245723173	60.7029548989114
"Christopher Scott Cherot"	1998	60.5989117761368	60.6933540614069
"Christopher Scott Cherot"	2005	60.5986790986791	60.6790986790987
"Christopher Smith (VIII)"	2006	60.5988349514563	60.6803883495146
"Christopher Smith (VIII)"	2009	60.6009316770186	60.6878881987578
"Christopher Smith (VIII)"	2011	60.5964299573147	60.6911136980986
"Christopher Smith (VIII)"	2013	60.5818463925524	60.6811481768813
"Christopher Smith (VIII)"	2017	60.5734780922838	60.6824350523459
"Christopher Spencer"	2014	60.5782945736434	60.6670542635659
